Country,Tax_Type,month,IDA,LCU_USD_ex_rate,Income_Group,Units (LCU),Region_Code,Units(LCU),Country_Code,revenue,grmonth,revenue_USD,revenue_prev_yr,revenue_prev_yr_USD,revenue_diff,revenue_diff_USD,year,outlier,cal_month,revenue_diff_percent_LAC
United Kingdom,Tax Revenue,19,0,1.276413609,High Income,,WER,mill lcu,GBR,39664.10115,-0.283518344,50627.79848,54935.44708,70120.35224,-15271.34593,-19492.55376,2020,0,Jul,
United Kingdom,Tax Revenue,20,0,1.276413609,High Income,,WER,mill lcu,GBR,0,-1,0,37553.29727,47933.53969,-37553.29727,-47933.53969,2020,0,Aug,
United Kingdom,Tax Revenue,21,0,1.276413609,High Income,,WER,mill lcu,GBR,0,-1,0,31858.26013,40664.31677,-31858.26013,-40664.31677,2020,0,Sep,
United Kingdom,Tax Revenue,22,0,1.276413609,High Income,,WER,mill lcu,GBR,,,,44041.94271,56215.73502,,,2020,0,Oct,
United Kingdom,VAT,1,0,1.276413609,High Income,,WER,mill lcu,GBR,13701.16958,,17488.35931,,,,,2019,0,Jan,
United Kingdom,VAT,2,0,1.276413609,High Income,,WER,mill lcu,GBR,13373.42738,,17070.02471,,,,,2019,0,Feb,
United Kingdom,VAT,3,0,1.276413609,High Income,,WER,mill lcu,GBR,7934.457413,,10127.64942,,,,,2019,0,Mar,
United Kingdom,VAT,4,0,1.276413609,High Income,,WER,mill lcu,GBR,13041.31494,,16646.11186,,,,,2019,0,Apr,
United Kingdom,VAT,5,0,1.276413609,High Income,,WER,mill lcu,GBR,10994.48382,,14033.50876,,,,,2019,0,May,
United Kingdom,VAT,6,0,1.276413609,High Income,,WER,mill lcu,GBR,8118.165367,,10362.13675,,,,,2019,0,Jun,
United Kingdom,VAT,7,0,1.276413609,High Income,,WER,mill lcu,GBR,13639.75839,,17409.97323,,,,,2019,0,Jul,
United Kingdom,VAT,8,0,1.276413609,High Income,,WER,mill lcu,GBR,12445.8511,,15886.05372,,,,,2019,0,Aug,
United Kingdom,VAT,9,0,1.276413609,High Income,,WER,mill lcu,GBR,8254.008355,,10535.52859,,,,,2019,0,Sep,
United Kingdom,VAT,10,0,1.276413609,High Income,,WER,mill lcu,GBR,13569.18968,,17319.89837,,,,,2019,0,Oct,
United Kingdom,VAT,11,0,1.276413609,High Income,,WER,mill lcu,GBR,13031.28056,,16633.30384,,,,,2019,0,Nov,
United Kingdom,VAT,12,0,1.276413609,High Income,,WER,mill lcu,GBR,7622.430295,,9729.373759,,,,,2019,0,Dec,
United Kingdom,VAT,13,0,1.276413609,High Income,,WER,mill lcu,GBR,14475.83553,0.048446129,18477.15347,13701.16958,17488.35931,774.6659503,988.7941611,2020,0,Jan,
United Kingdom,VAT,14,0,1.276413609,High Income,,WER,mill lcu,GBR,12585.95244,-0.066093314,16064.88097,13373.42738,17070.02471,-787.4749425,-1005.143733,2020,0,Feb,
United Kingdom,VAT,15,0,1.276413609,High Income,,WER,mill lcu,GBR,2362.494133,-0.70452984,3015.519661,7934.457413,10127.64942,-5571.96328,-7112.129757,2020,0,Mar,
United Kingdom,VAT,16,0,1.276413609,High Income,,WER,mill lcu,GBR,897.1478113,-0.93173427,1145.131675,13041.31494,16646.11186,-12144.16713,-15500.98018,2020,0,Apr,
United Kingdom,VAT,17,0,1.276413609,High Income,,WER,mill lcu,GBR,635.083548,-0.942678686,810.6292832,10994.48382,14033.50876,-10359.40027,-13222.87948,2020,0,May,
United Kingdom,VAT,18,0,1.276413609,High Income,,WER,mill lcu,GBR,1078.374049,-0.868182929,1376.451312,8118.165367,10362.13675,-7039.791317,-8985.685439,2020,0,Jun,
United Kingdom,VAT,19,0,1.276413609,High Income,,WER,mill lcu,GBR,10743.81467,-0.218350683,13713.55126,13639.75839,17409.97323,-2895.943723,-3696.421977,2020,0,Jul,
United Kingdom,VAT,20,0,1.276413609,High Income,,WER,mill lcu,GBR,0,-1,0,12445.8511,15886.05372,-12445.8511,-15886.05372,2020,0,Aug,
United Kingdom,VAT,21,0,1.276413609,High Income,,WER,mill lcu,GBR,0,-1,0,8254.008355,10535.52859,-8254.008355,-10535.52859,2020,0,Sep,
United Kingdom,VAT,22,0,1.276413609,High Income,,WER,mill lcu,GBR,,,,13569.18968,17319.89837,,,2020,0,Oct,
Italy,Tax Revenue,1,0,1.11947451,High Income,,WER,mill lcu,ITA,34510.41182,,38633.52635,,,,,2019,0,Jan,
Italy,Tax Revenue,2,0,1.11947451,High Income,,WER,mill lcu,ITA,28936.20965,,32393.34912,,,,,2019,0,Feb,
Italy,Tax Revenue,3,0,1.11947451,High Income,,WER,mill lcu,ITA,28722.67493,,32154.30244,,,,,2019,0,Mar,
Italy,Tax Revenue,4,0,1.11947451,High Income,,WER,mill lcu,ITA,30363.21723,,33990.84772,,,,,2019,0,Apr,
Italy,Tax Revenue,5,0,1.11947451,High Income,,WER,mill lcu,ITA,34120.04541,,38196.5211,,,,,2019,0,May,
Italy,Tax Revenue,6,0,1.11947451,High Income,,WER,mill lcu,ITA,32653.78753,,36555.08279,,,,,2019,0,Jun,
Italy,Tax Revenue,7,0,1.11947451,High Income,,WER,mill lcu,ITA,46462.38982,,52013.46106,,,,,2019,0,Jul,
Italy,Tax Revenue,8,0,1.11947451,High Income,,WER,mill lcu,ITA,41396.68785,,46342.53683,,,,,2019,0,Aug,
Italy,Tax Revenue,9,0,1.11947451,High Income,,WER,mill lcu,ITA,28038.86094,,31388.79011,,,,,2019,0,Sep,
Italy,Tax Revenue,10,0,1.11947451,High Income,,WER,mill lcu,ITA,39066.80812,,43734.29587,,,,,2019,0,Oct,
Italy,Tax Revenue,11,0,1.11947451,High Income,,WER,mill lcu,ITA,42277.05498,,47328.08539,,,,,2019,0,Nov,
Italy,Tax Revenue,12,0,1.11947451,High Income,,WER,mill lcu,ITA,94154.76333,,105403.8575,,,,,2019,0,Dec,
Italy,Tax Revenue,13,0,1.11947451,High Income,,WER,mill lcu,ITA,35919.44077,0.039477776,40210.89835,34510.41182,38633.52635,1409.028954,1577.371997,2020,0,Jan,
Italy,Tax Revenue,14,0,1.11947451,High Income,,WER,mill lcu,ITA,31558.54491,0.089208727,35328.9866,28936.20965,32393.34912,2622.335259,2935.637479,2020,0,Feb,
Italy,Tax Revenue,15,0,1.11947451,High Income,,WER,mill lcu,ITA,27453.23975,-0.045437205,30733.20211,28722.67493,32154.30244,-1269.435183,-1421.100329,2020,0,Mar,
Italy,Tax Revenue,16,0,1.11947451,High Income,,WER,mill lcu,ITA,24159.51216,-0.205349506,27045.95803,30363.21723,33990.84772,-6203.705065,-6944.889686,2020,0,Apr,
Italy,Tax Revenue,17,0,1.11947451,High Income,,WER,mill lcu,ITA,24648.2649,-0.278539537,27593.10427,34120.04541,38196.5211,-9471.780506,-10603.41684,2020,0,May,
Italy,Tax Revenue,18,0,1.11947451,High Income,,WER,mill lcu,ITA,26159.82339,-0.199913341,29285.25547,32653.78753,36555.08279,-6493.964135,-7269.827316,2020,0,Jun,
Italy,Tax Revenue,19,0,1.11947451,High Income,,WER,mill lcu,ITA,43801.16734,-0.058500866,49034.29034,46462.38982,52013.46106,-2661.222473,-2979.170723,2020,0,Jul,
Italy,Tax Revenue,20,0,1.11947451,High Income,,WER,mill lcu,ITA,0,-1,0,41396.68785,46342.53683,-41396.68785,-46342.53683,2020,0,Aug,
Italy,Tax Revenue,21,0,1.11947451,High Income,,WER,mill lcu,ITA,0,-1,0,28038.86094,31388.79011,-28038.86094,-31388.79011,2020,0,Sep,
Italy,Tax Revenue,22,0,1.11947451,High Income,,WER,mill lcu,ITA,,,,39066.80812,43734.29587,,,2020,0,Oct,
Mexico,Customs Duties,1,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,6272.159,,325.5964098,,,,,2019,0,Jan,
Mexico,Customs Duties,2,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,5540.578,,287.6190328,,,,,2019,0,Feb,
Mexico,Customs Duties,3,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,5023.446,,260.7739986,,,,,2019,0,Mar,
Mexico,Customs Duties,4,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,5187.218,,269.2756286,,,,,2019,0,Apr,
Mexico,Customs Duties,5,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,5363.918,,278.4483689,,,,,2019,0,May,
Mexico,Customs Duties,6,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,4572.461,,237.3627463,,,,,2019,0,Jun,
Mexico,Customs Duties,7,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,5630.975,,292.3116655,,,,,2019,0,Jul,
Mexico,Customs Duties,8,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,5653.164,,293.4635271,,,,,2019,0,Aug,
Mexico,Customs Duties,9,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,5890.87,,305.8031728,,,,,2019,0,Sep,
Mexico,Customs Duties,10,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,5770.438,,299.5513819,,,,,2019,0,Oct,
Mexico,Customs Duties,11,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,4974.15,,258.2149754,,,,,2019,0,Nov,
Mexico,Customs Duties,12,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,4861.243,,252.3538176,,,,,2019,0,Dec,
Mexico,Customs Duties,13,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,5336.789,-0.177076934,277.0400652,6272.159,325.5964098,-935.37,-48.55634461,2020,0,Jan,
Mexico,Customs Duties,14,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,4885.363,-0.147217994,253.60592,5540.578,287.6190328,-655.215,-34.01311281,2020,0,Feb,
Mexico,Customs Duties,15,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,4342.234,-0.16399717,225.4113458,5023.446,260.7739986,-681.212,-35.36265288,2020,0,Mar,
Mexico,Customs Duties,16,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,4287.01,-0.200688137,222.5445919,5187.218,269.2756286,-900.208,-46.73103677,2020,0,Apr,
Mexico,Customs Duties,17,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,4503.268,-0.188026369,233.7708424,5363.918,278.4483689,-860.65,-44.67752653,2020,0,May,
Mexico,Customs Duties,18,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,4148.148,-0.122594212,215.3360743,4572.461,237.3627463,-424.313,-22.02667207,2020,0,Jun,
Mexico,Customs Duties,19,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,0,-1,0,5630.975,292.3116655,-5630.975,-292.3116655,2020,0,Jul,
Mexico,Customs Duties,20,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,0,-1,0,5653.164,293.4635271,-5653.164,-293.4635271,2020,0,Aug,
Mexico,Customs Duties,21,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,0,-1,0,5890.87,305.8031728,-5890.87,-305.8031728,2020,0,Sep,
Mexico,Customs Duties,22,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,,,,5770.438,299.5513819,,,2020,0,Oct,
Mexico,Excises,1,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,46313.564,,2404.200876,,,,,2019,0,Jan,
Mexico,Excises,2,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,41462.627,,2152.382057,,,,,2019,0,Feb,
Mexico,Excises,3,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,36538.712,,1896.77485,,,,,2019,0,Mar,
Mexico,Excises,4,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,35127.689,,1823.526703,,,,,2019,0,Apr,
Mexico,Excises,5,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,37103.393,,1926.088218,,,,,2019,0,May,
Mexico,Excises,6,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,37163.161,,1929.190857,,,,,2019,0,Jun,
Mexico,Excises,7,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,37355.074,,1939.153325,,,,,2019,0,Jul,
Mexico,Excises,8,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,45985.859,,2387.189258,,,,,2019,0,Aug,
Mexico,Excises,9,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,35394.451,,1837.374686,,,,,2019,0,Sep,
Mexico,Excises,10,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,39992.569,,2076.069322,,,,,2019,0,Oct,
Mexico,Excises,11,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,38017.378,,1973.534438,,,,,2019,0,Nov,
Mexico,Excises,12,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,40538.491,,2104.408885,,,,,2019,0,Dec,
Mexico,Excises,13,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,63363.135,0.323197635,3289.267582,46313.564,2404.200876,17049.571,885.0667061,2020,0,Jan,
Mexico,Excises,14,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,34460.49,-0.196176135,1788.891484,41462.627,2152.382057,-7002.137,-363.4905729,2020,0,Feb,
Mexico,Excises,15,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,36266.333,-0.040054288,1882.635281,36538.712,1896.77485,-272.379,-14.13956893,2020,0,Mar,
Mexico,Excises,16,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,35533.521,-0.021671001,1844.594001,35127.689,1823.526703,405.832,21.06729791,2020,0,Apr,
Mexico,Excises,17,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,28053.291,-0.268749035,1456.284962,37103.393,1926.088218,-9050.102,-469.8032559,2020,0,May,
Mexico,Excises,18,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,32423.23,-0.156199279,1683.134513,37163.161,1929.190857,-4739.931,-246.0563446,2020,0,Jun,
Mexico,Excises,19,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,0,-1,0,37355.074,1939.153325,-37355.074,-1939.153325,2020,0,Jul,
Mexico,Excises,20,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,0,-1,0,45985.859,2387.189258,-45985.859,-2387.189258,2020,0,Aug,
Mexico,Excises,21,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,0,-1,0,35394.451,1837.374686,-35394.451,-1837.374686,2020,0,Sep,
Mexico,Excises,22,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,,,,39992.569,2076.069322,,,2020,0,Oct,
Mexico,Income Taxes,1,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,172098.317,,8933.860597,,,,,2019,0,Jan,
Mexico,Income Taxes,2,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,134703.629,,6992.650854,,,,,2019,0,Feb,
Mexico,Income Taxes,3,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,157493.074,,8175.682323,,,,,2019,0,Mar,
Mexico,Income Taxes,4,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,204444.076,,10612.97348,,,,,2019,0,Apr,
Mexico,Income Taxes,5,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,118176.218,,6134.690193,,,,,2019,0,May,
Mexico,Income Taxes,6,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,140435.463,,7290.19825,,,,,2019,0,Jun,
Mexico,Income Taxes,7,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,124202.462,,6447.520816,,,,,2019,0,Jul,
Mexico,Income Taxes,8,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,121501.229,,6307.296092,,,,,2019,0,Aug,
Mexico,Income Taxes,9,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,125932.502,,6537.329575,,,,,2019,0,Sep,
Mexico,Income Taxes,10,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,115814.618,,6012.096285,,,,,2019,0,Oct,
Mexico,Income Taxes,11,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,119818.997,,6219.969113,,,,,2019,0,Nov,
Mexico,Income Taxes,12,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,153209.496,,7953.315891,,,,,2019,0,Dec,
Mexico,Income Taxes,13,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,178972.665,0.005787755,9290.717467,172098.317,8933.860597,6874.348,356.85687,2020,0,Jan,
Mexico,Income Taxes,14,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,135828.826,-0.024765822,7051.06138,134703.629,6992.650854,1125.197,58.41052555,2020,0,Feb,
Mexico,Income Taxes,15,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,227795.392,0.398877668,11825.17245,157493.074,8175.682323,70302.318,3649.490126,2020,0,Mar,
Mexico,Income Taxes,16,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,154114.861,-0.270934999,8000.314635,204444.076,10612.97348,-50329.215,-2612.658849,2020,0,Apr,
Mexico,Income Taxes,17,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,124189.389,0.016367257,6446.842179,118176.218,6134.690193,6013.171,312.1519861,2020,0,May,
Mexico,Income Taxes,18,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,147545.809,0.016123159,7659.306101,140435.463,7290.19825,7110.346,369.1078511,2020,0,Jun,
Mexico,Income Taxes,19,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,0,-1,0,124202.462,6447.520816,-124202.462,-6447.520816,2020,0,Jul,
Mexico,Income Taxes,20,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,0,-1,0,121501.229,6307.296092,-121501.229,-6307.296092,2020,0,Aug,
Mexico,Income Taxes,21,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,0,-1,0,125932.502,6537.329575,-125932.502,-6537.329575,2020,0,Sep,
Mexico,Income Taxes,22,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,,,,115814.618,6012.096285,,,2020,0,Oct,
Mexico,Other Taxes,1,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,3148.529,,163.4444756,,,,,2019,0,Jan,
Mexico,Other Taxes,2,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,2529.364,,131.3027679,,,,,2019,0,Feb,
Mexico,Other Taxes,3,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,3453.937,,179.2986254,,,,,2019,0,Mar,
Mexico,Other Taxes,4,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,3973.723,,206.2814323,,,,,2019,0,Apr,
Mexico,Other Taxes,5,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,3321.286,,172.4125293,,,,,2019,0,May,
Mexico,Other Taxes,6,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,6719.966,,348.8426878,,,,,2019,0,Jun,
Mexico,Other Taxes,7,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,3860.173,,200.3868955,,,,,2019,0,Jul,
Mexico,Other Taxes,8,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,3789.879,,196.7378372,,,,,2019,0,Aug,
Mexico,Other Taxes,9,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,3369.909,,174.9366162,,,,,2019,0,Sep,
Mexico,Other Taxes,10,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,4055.893,,210.5469902,,,,,2019,0,Oct,
Mexico,Other Taxes,11,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,3165.185,,164.3091115,,,,,2019,0,Nov,
Mexico,Other Taxes,12,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,4372.401,,226.9773563,,,,,2019,0,Dec,
Mexico,Other Taxes,13,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,3805.135,0.168849603,197.5297971,3148.529,163.4444756,656.606,34.08532154,2020,0,Jan,
Mexico,Other Taxes,14,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,3818.263,0.459992982,198.2112897,2529.364,131.3027679,1288.899,66.90852177,2020,0,Feb,
Mexico,Other Taxes,15,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,8100.767,1.268339164,420.5219689,3453.937,179.2986254,4646.83,241.2233435,2020,0,Mar,
Mexico,Other Taxes,16,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,5278.771,0.284788067,274.0282709,3973.723,206.2814323,1305.048,67.7468386,2020,0,Apr,
Mexico,Other Taxes,17,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,7151.409,1.082483667,371.2394879,3321.286,172.4125293,3830.123,198.8269586,2020,0,May,
Mexico,Other Taxes,18,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,4835.737,-0.304027853,251.029766,6719.966,348.8426878,-1884.229,-97.81292178,2020,0,Jun,
Mexico,Other Taxes,19,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,0,-1,0,3860.173,200.3868955,-3860.173,-200.3868955,2020,0,Jul,
Mexico,Other Taxes,20,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,0,-1,0,3789.879,196.7378372,-3789.879,-196.7378372,2020,0,Aug,
Mexico,Other Taxes,21,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,0,-1,0,3369.909,174.9366162,-3369.909,-174.9366162,2020,0,Sep,
Mexico,Other Taxes,22,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,,,,4055.893,210.5469902,,,2020,0,Oct,
Mexico,Tax Revenue,1,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,318497.355,,16533.63624,,,,,2019,0,Jan,
Mexico,Tax Revenue,2,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,259254.14,,13458.23937,,,,,2019,0,Feb,
Mexico,Tax Revenue,3,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,280244.865,,14547.89681,,,,,2019,0,Mar,
Mexico,Tax Revenue,4,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,315547.054,,16380.48205,,,,,2019,0,Apr,
Mexico,Tax Revenue,5,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,252267.241,,13095.53983,,,,,2019,0,May,
Mexico,Tax Revenue,6,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,268288.586,,13927.22991,,,,,2019,0,Jun,
Mexico,Tax Revenue,7,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,264157.781,,13712.79413,,,,,2019,0,Jul,
Mexico,Tax Revenue,8,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,244371.08,,12685.63924,,,,,2019,0,Aug,
Mexico,Tax Revenue,9,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,242879.756,,12608.22255,,,,,2019,0,Sep,
Mexico,Tax Revenue,10,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,239800.329,,12448.36526,,,,,2019,0,Oct,
Mexico,Tax Revenue,11,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,236214.453,,12262.2175,,,,,2019,0,Nov,
Mexico,Tax Revenue,12,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,281128.076,,14593.74551,,,,,2019,0,Dec,
Mexico,Tax Revenue,13,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,364600.679,0.107153673,18926.92326,318497.355,16533.63624,46103.324,2393.287028,2020,0,Jan,
Mexico,Tax Revenue,14,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,263752.942,-0.016061681,13691.77838,259254.14,13458.23937,4498.802,233.5390062,2020,0,Feb,
Mexico,Tax Revenue,15,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,376379.644,0.298926944,19538.38556,280244.865,14547.89681,96134.779,4990.488746,2020,0,Mar,
Mexico,Tax Revenue,16,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,273116.755,-0.162893959,14177.86681,315547.054,16380.48205,-42430.299,-2202.615243,2020,0,Apr,
Mexico,Tax Revenue,17,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,221602.186,-0.150409896,11503.6746,252267.241,13095.53983,-30665.055,-1591.865228,2020,0,May,
Mexico,Tax Revenue,18,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,249386.012,-0.100986619,12945.97126,268288.586,13927.22991,-18902.574,-981.2586432,2020,0,Jun,
Mexico,Tax Revenue,19,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,255377.8,-0.06499056,13257.01323,264157.781,13712.79413,-8779.981,-455.7809028,2020,0,Jul,
Mexico,Tax Revenue,20,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,0,-1,0,244371.08,12685.63924,-244371.08,-12685.63924,2020,0,Aug,
Mexico,Tax Revenue,21,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,0,-1,0,242879.756,12608.22255,-242879.756,-12608.22255,2020,0,Sep,
Mexico,Tax Revenue,22,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,,,,239800.329,12448.36526,,,2020,0,Oct,
Mexico,Total Revenue,1,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,445993.2058,,23152.1214,,,,,2019,0,Jan,
Mexico,Total Revenue,2,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,406481.3351,,21101.00579,,,,,2019,0,Feb,
Mexico,Total Revenue,3,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,442900.6079,,22991.58038,,,,,2019,0,Mar,
Mexico,Total Revenue,4,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,490973.4751,,25487.10911,,,,,2019,0,Apr,
Mexico,Total Revenue,5,IBRD,0.051911377,Upper-Middle Income,,LAC,mill lcu,MEX,413089.0435,,21444.02103,,,,,2019,0,May,
