Sno,Country_Code,GDP_Constant_USD_value_crisis,GDP_Constant_USD_value_pre_crisis,GDP_Constant_USD_crisis_year,GDP_Constant_USD_turn_around_year,GDP_Constant_USD_recovery_year_1_2,GDP_Constant_USD_recovery_year_3_4,GDP_Constant_USD_recovery_year,GDP_Constant_USD_recovery_year_1_2_str,GDP_Constant_USD_recovery_year_3_4_str,GDP_Constant_USD_recovery_year_str,GDP_Constant_USD_crisis_shock,GDP_Constant_USD_recovery_time_1_2,GDP_Constant_USD_recovery_time_3_4,GDP_Constant_USD_recovery_time,GDP_growth_rate_value_crisis,GDP_growth_rate_value_pre_crisis,GDP_growth_rate_crisis_year,GDP_growth_rate_turn_around_year,GDP_growth_rate_recovery_year_1_2,GDP_growth_rate_recovery_year_3_4,GDP_growth_rate_recovery_year,GDP_growth_rate_recovery_year_1_2_str,GDP_growth_rate_recovery_year_3_4_str,GDP_growth_rate_recovery_year_str,GDP_growth_rate_crisis_shock,GDP_growth_rate_recovery_time_1_2,GDP_growth_rate_recovery_time_3_4,GDP_growth_rate_recovery_time,revenue_deficit_value_crisis,revenue_deficit_value_pre_crisis,revenue_deficit_crisis_year,revenue_deficit_turn_around_year,revenue_deficit_recovery_year_1_2,revenue_deficit_recovery_year_3_4,revenue_deficit_recovery_year,revenue_deficit_recovery_year_1_2_str,revenue_deficit_recovery_year_3_4_str,revenue_deficit_recovery_year_str,revenue_deficit_crisis_shock,revenue_deficit_recovery_time_1_2,revenue_deficit_recovery_time_3_4,revenue_deficit_recovery_time,govt_expenditure_value_crisis,govt_expenditure_value_pre_crisis,govt_expenditure_crisis_year,govt_expenditure_turn_around_year,govt_expenditure_recovery_year_1_2,govt_expenditure_recovery_year_3_4,govt_expenditure_recovery_year,govt_expenditure_recovery_year_1_2_str,govt_expenditure_recovery_year_3_4_str,govt_expenditure_recovery_year_str,govt_expenditure_crisis_shock,govt_expenditure_recovery_time_1_2,govt_expenditure_recovery_time_3_4,govt_expenditure_recovery_time,Total_Revenue_excl_SC_value_crisis,Total_Revenue_excl_SC_value_pre_crisis,Total_Revenue_excl_SC_crisis_year,Total_Revenue_excl_SC_turn_around_year,Total_Revenue_excl_SC_recovery_year_1_2,Total_Revenue_excl_SC_recovery_year_3_4,Total_Revenue_excl_SC_recovery_year,Total_Revenue_excl_SC_recovery_year_1_2_str,Total_Revenue_excl_SC_recovery_year_3_4_str,Total_Revenue_excl_SC_recovery_year_str,Total_Revenue_excl_SC_crisis_shock,Total_Revenue_excl_SC_recovery_time_1_2,Total_Revenue_excl_SC_recovery_time_3_4,Total_Revenue_excl_SC_recovery_time,Tax_Revenue_value_crisis,Tax_Revenue_value_pre_crisis,Tax_Revenue_crisis_year,Tax_Revenue_turn_around_year,Tax_Revenue_recovery_year_1_2,Tax_Revenue_recovery_year_3_4,Tax_Revenue_recovery_year,Tax_Revenue_recovery_year_1_2_str,Tax_Revenue_recovery_year_3_4_str,Tax_Revenue_recovery_year_str,Tax_Revenue_crisis_shock,Tax_Revenue_recovery_time_1_2,Tax_Revenue_recovery_time_3_4,Tax_Revenue_recovery_time,Income_Taxes_value_crisis,Income_Taxes_value_pre_crisis,Income_Taxes_crisis_year,Income_Taxes_turn_around_year,Income_Taxes_recovery_year_1_2,Income_Taxes_recovery_year_3_4,Income_Taxes_recovery_year,Income_Taxes_recovery_year_1_2_str,Income_Taxes_recovery_year_3_4_str,Income_Taxes_recovery_year_str,Income_Taxes_crisis_shock,Income_Taxes_recovery_time_1_2,Income_Taxes_recovery_time_3_4,Income_Taxes_recovery_time,Value_Added_Tax_value_crisis,Value_Added_Tax_value_pre_crisis,Value_Added_Tax_crisis_year,Value_Added_Tax_turn_around_year,Value_Added_Tax_recovery_year_1_2,Value_Added_Tax_recovery_year_3_4,Value_Added_Tax_recovery_year,Value_Added_Tax_recovery_year_1_2_str,Value_Added_Tax_recovery_year_3_4_str,Value_Added_Tax_recovery_year_str,Value_Added_Tax_crisis_shock,Value_Added_Tax_recovery_time_1_2,Value_Added_Tax_recovery_time_3_4,Value_Added_Tax_recovery_time,Excise_Taxes_value_crisis,Excise_Taxes_value_pre_crisis,Excise_Taxes_crisis_year,Excise_Taxes_turn_around_year,Excise_Taxes_recovery_year_1_2,Excise_Taxes_recovery_year_3_4,Excise_Taxes_recovery_year,Excise_Taxes_recovery_year_1_2_str,Excise_Taxes_recovery_year_3_4_str,Excise_Taxes_recovery_year_str,Excise_Taxes_crisis_shock,Excise_Taxes_recovery_time_1_2,Excise_Taxes_recovery_time_3_4,Excise_Taxes_recovery_time,Trade_Taxes_value_crisis,Trade_Taxes_value_pre_crisis,Trade_Taxes_crisis_year,Trade_Taxes_turn_around_year,Trade_Taxes_recovery_year_1_2,Trade_Taxes_recovery_year_3_4,Trade_Taxes_recovery_year,Trade_Taxes_recovery_year_1_2_str,Trade_Taxes_recovery_year_3_4_str,Trade_Taxes_recovery_year_str,Trade_Taxes_crisis_shock,Trade_Taxes_recovery_time_1_2,Trade_Taxes_recovery_time_3_4,Trade_Taxes_recovery_time,Total_Non_Tax_Revenue_value_crisis,Total_Non_Tax_Revenue_value_pre_crisis,Total_Non_Tax_Revenue_crisis_year,Total_Non_Tax_Revenue_turn_around_year,Total_Non_Tax_Revenue_recovery_year_1_2,Total_Non_Tax_Revenue_recovery_year_3_4,Total_Non_Tax_Revenue_recovery_year,Total_Non_Tax_Revenue_recovery_year_1_2_str,Total_Non_Tax_Revenue_recovery_year_3_4_str,Total_Non_Tax_Revenue_recovery_year_str,Total_Non_Tax_Revenue_crisis_shock,Total_Non_Tax_Revenue_recovery_time_1_2,Total_Non_Tax_Revenue_recovery_time_3_4,Total_Non_Tax_Revenue_recovery_time,country_number,Resource_Rich,Oil_Gas_Rich,Region_Code,Reg,IDA,Country,Income_Group,year,ln_GDP_Constant_USD,ln_GDP_PC,Total_Revenue_excl_SC,Tax_Revenue,Income_Taxes,Value_Added_Tax,Excise_Taxes,Trade_Taxes,Total_Non_Tax_Revenue
187,TTO,21444579083.38786,22429360906.35654,2008,2009.0,2009.0,2009.0,2013.0,2009,2009,2013,-984781822.9686812,1.0,1.0,5.0,-5.9570575,3.3904238,2008,2016.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-9.347481299999998,2.0,2.0,9.0,-6.5945554,5.6276841,2008,2015.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,-12.2222395,,,9.0,27.323723159259877,33.01385540380537,2009,2011.0,2010.0,2010.0,2014.0,2010,2010,2014,-5.690132244545499,1.0,1.0,5.0,23.62097063779245,32.059734151444566,2008,2016.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-8.438763513652116,1.0,1.0,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,96.0,YES,YES,LAC,Latin America & the Caribbean,NO,Trinidad and Tobago,High,2008,23.833637,9.7440062,32.059734151444566,,,,,,
188,TUN,,41299978412.74278,2008,,,,,Trend,Trend,Trend,,,,,-1.9171742,6.7096233,2007,2011.0,2008.0,,2017.0,2008,Did not Recover,Did not Recover,-8.626797499999999,1.0,,10.0,-12.126985,-3.707407,2008,2012.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,-8.419578000000001,,,9.0,,27.32766638078591,2008,,,,,Trend,Trend,Trend,,,,,21.8138589165414,23.62025946298038,2008,2016.0,2009.0,2009.0,2011.0,2009,2009,2011,-1.8064005464389796,1.0,1.0,3.0,19.664525386313468,20.36077838894116,2008,2009.0,2009.0,2009.0,2011.0,2009,2009,2011,-0.6962530026276923,1.0,1.0,3.0,7.983251825437257,8.342836722877614,2008,2009.0,2009.0,2009.0,2011.0,2009,2009,2011,-0.3595848974403566,1.0,1.0,3.0,6.167663440312448,6.367102120576101,2008,2009.0,2009.0,2009.0,2011.0,2009,2009,2011,-0.1994386802636532,1.0,1.0,3.0,2.793023940953917,3.038903263333133,2007,2011.0,2008.0,2008.0,2016.0,2008,2008,2016,-0.2458793223792166,1.0,1.0,9.0,0.8599855241913028,1.172173771440978,2008,2016.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-0.3121882472496753,1.0,1.0,9.0,1.569340237180558,3.259481074039227,2008,2016.0,2009.0,2009.0,2011.0,2009,2009,2011,-1.6901408368586688,1.0,1.0,3.0,97.0,NO,NO,MENA,Middle East & North Africa,NO,Tunisia,Lower-Middle Income,2007,24.402624,8.255154600000001,21.56301422067112,18.93520669113665,7.509290571033153,5.72852558316786,3.0389032633331334,1.1249232805824658,2.6278075295344694
189,TUR,711513119221.5778,746638308005.9583,2008,2009.0,2009.0,2009.0,2010.0,2009,2009,2010,-35125188784.380486,1.0,1.0,2.0,-4.7044411,0.84522295,2008,2009.0,2010.0,2010.0,2010.0,2010,2010,2010,-5.54966405,2.0,2.0,2.0,-9.9010868,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,29.033753422918267,35.95445666393197,2009,2015.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-6.920703241013701,1.0,1.0,8.0,25.26891935518355,,2008,2015.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,17.351368790982562,18.05889903130292,2007,2008.0,2008.0,2008.0,2010.0,2008,2008,2010,-0.7075302403203594,1.0,1.0,3.0,5.094561221217369,5.651435760094156,2009,2015.0,2010.0,2010.0,2017.0,2010,2010,Did not Recover,-0.5568745388767864,1.0,1.0,8.0,5.352570276783641,5.3560740382575895,2008,2009.0,2009.0,2009.0,2010.0,2009,2009,2010,-0.003503761473948153,1.0,1.0,2.0,4.205110360752043,4.442048540480499,2007,2008.0,2008.0,2008.0,2010.0,2008,2008,2010,-0.23693817972845646,1.0,1.0,3.0,0.2519375655529664,0.2823868119981944,2008,2009.0,2009.0,2009.0,2010.0,2009,2009,2010,-0.03044924644522795,1.0,1.0,2.0,6.931716528849168,,2008,2011.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,97.0,NO,NO,MENA,Middle East & North Africa,NO,Turkey,Upper-Middle Income,2008,27.338846000000004,9.268574699999999,,17.351368790982562,5.52231290643286,5.3560740382575895,4.205110360752043,0.2823868119981944,
190,TUV,31823518.62043662,34234035.60024841,2008,2010.0,2009.0,2009.0,2013.0,2009,2009,2013,-2410516.9798117913,1.0,1.0,5.0,-4.4328527,7.9832635,2008,2009.0,2011.0,2011.0,2015.0,2011,2011,2015,-12.4161162,3.0,3.0,7.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,47.92578947368422,58.85714285714286,2009,2011.0,2010.0,2010.0,2012.0,2010,2010,2012,-10.931353383458642,1.0,1.0,3.0,16.0,19.375,2007,2009.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-3.375,1.0,1.0,10.0,8.0,7.500000000000001,2008,2009.0,2009.0,2009.0,2009.0,2009,2009,2009,0.4999999999999991,1.0,1.0,1.0,0.1002631578947369,1.111111111111111,2008,2011.0,2009.0,2012.0,2012.0,2009,2012,2012,-1.010847953216374,1.0,4.0,4.0,1.3095121951219522,0.8333333333333335,2008,2014.0,2009.0,2009.0,2009.0,2009,2009,2009,0.4761788617886187,1.0,1.0,1.0,2.85025641025641,7.222222222222222,2008,2013.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-4.371965811965812,1.0,1.0,9.0,30.98131578947368,42.857142857142854,2009,2011.0,2010.0,2010.0,2012.0,2010,2010,2012,-11.875827067669174,1.0,1.0,3.0,,NO,NO,EAP,East Asia & Pacific,YES,Tuvalu,Upper-Middle Income,2008,17.34873,8.1049557,55.27777777777778,16.66666666666666,7.500000000000001,1.111111111111111,0.8333333333333335,7.222222222222222,38.33333333333334
191,TZA,,28023394739.68577,2008,,,,,Trend,Trend,Trend,,,,,5.141014599999999,8.464380300000002,2007,2012.0,2008.0,2010.0,2017.0,2008,2010,Did not Recover,-3.3233657000000028,1.0,3.0,10.0,-3.9726543,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,13.19308239071111,,2008,2010.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,10.557508563484141,11.379171599769261,2009,2011.0,2010.0,2010.0,2014.0,2010,2010,2014,-0.8216630362851198,1.0,1.0,5.0,10.01925589465284,10.71916374317887,2009,2011.0,2010.0,2010.0,2013.0,2010,2010,2013,-0.6999078485260295,1.0,1.0,4.0,2.975947766314053,3.257629139556586,2009,2010.0,2010.0,2010.0,2012.0,2010,2010,2012,-0.2816813732425332,1.0,1.0,3.0,2.643173938308072,3.262930407481007,2009,2014.0,2010.0,2010.0,2017.0,2010,2010,2017,-0.6197564691729354,1.0,1.0,8.0,1.8159403560473248,2.019783079204328,2009,2011.0,2010.0,2010.0,2012.0,2010,2010,2012,-0.20384272315700305,1.0,1.0,3.0,0.8373707657053034,0.9189242886997436,2007,2010.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.08155352299444019,1.0,1.0,2.0,0.4937286953234111,0.8393117888471536,2008,2010.0,2009.0,2009.0,2012.0,2009,2009,2012,-0.3455830935237425,1.0,1.0,4.0,94.0,NO,NO,SSA,Sub-Saharan Africa,YES,Tanzania,Low Income,2007,24.002133999999998,6.479897,10.23143750710812,9.446989943583953,2.667121715982183,3.1079065373910026,1.9424415858693769,0.9189242886997436,0.7844475635241716
192,UGA,,17892251886.791008,2008,,,,,Trend,Trend,Trend,,,,,3.5869036,8.708751699999999,2008,2013.0,2009.0,2009.0,2011.0,2009,2009,2011,-5.1218480999999985,1.0,1.0,3.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,9.708693524992137,11.46519076516929,2007,2010.0,2008.0,2008.0,2015.0,2008,2008,2015,-1.7564972401771524,1.0,1.0,8.0,9.240640432048448,10.85044675338856,2007,2010.0,2008.0,2008.0,2015.0,2008,2008,2015,-1.6098063213401126,1.0,1.0,8.0,2.8997151349454087,3.3617469735142054,2007,2008.0,2008.0,2008.0,2012.0,2008,2008,2012,-0.4620318385687967,1.0,1.0,5.0,,3.495132279823991,2008,,,,,Trend,Trend,Trend,,,,,,2.74161001737878,2008,,,,,Trend,Trend,Trend,,,,,,1.0360931108621652,2008,,,,,Trend,Trend,Trend,,,,,0.407036579267279,0.6190429209540226,2007,2008.0,2008.0,2009.0,2012.0,2008,2009,2012,-0.2120063416867436,1.0,2.0,5.0,98.0,NO,NO,SSA,Sub-Saharan Africa,YES,Uganda,Low Income,2008,23.607634,6.336946,10.57958712227762,10.172550543010349,2.8997151349454087,3.495132279823991,2.74161001737878,1.0360931108621652,0.407036579267279
193,UKR,121203311658.8538,153669917838.6008,2008,2015.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-32466606179.746994,1.0,1.0,9.0,-14.758541,7.593472500000002,2007,2009.0,2010.0,,2017.0,2010,Did not Recover,Did not Recover,-22.3520135,3.0,,10.0,-15.240621,-7.3425398,2007,2014.0,,2015.0,2015.0,Did not Recover,2015,2015,-7.898081199999999,,8.0,8.0,,37.34990196709854,2008,,,,,Trend,Trend,Trend,,,,,28.30007908426098,29.40274187313727,2008,2014.0,2009.0,2009.0,2011.0,2009,2009,2011,-1.102662788876291,1.0,1.0,3.0,21.838539263591105,23.06071926355874,2008,2010.0,2009.0,2009.0,2011.0,2009,2009,2011,-1.2221799999676364,1.0,1.0,3.0,6.99186439927907,9.462135869417116,2008,2015.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-2.4702714701380457,1.0,1.0,9.0,7.997056550911387,9.304203593189067,2008,2010.0,2009.0,2009.0,2011.0,2009,2009,2011,-1.3071470422776796,1.0,1.0,3.0,1.279543286917187,1.40695188162523,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.12740859470804303,1.0,1.0,2.0,0.7537152523330539,1.311932149060525,2008,2009.0,2009.0,2015.0,2015.0,2009,2015,2015,-0.5582168967274711,1.0,7.0,7.0,6.017077159142108,6.3420226095785415,2008,2014.0,2009.0,2009.0,2009.0,2009,2009,2009,-0.3249454504364335,1.0,1.0,1.0,99.0,NO,NO,ECA,Eastern Europe & Central Asia,NO,Ukraine,Lower-Middle Income,2007,25.735294,8.0771408,27.643648166836638,21.51415379453766,9.441397086429877,7.906993154095428,1.40695188162523,1.4924790908340502,6.129494372298982
194,URY,,35847289438.64388,2008,,,,,Trend,Trend,Trend,,,,,0.37074408,7.176147,2008,2015.0,2009.0,2010.0,2010.0,2009,2010,2010,-6.8054029200000015,1.0,2.0,2.0,-12.822952,-4.9249816,2008,2016.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,-7.897970400000001,,,9.0,25.60302196202268,26.49277676468306,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.8897548026603808,1.0,1.0,2.0,20.29389134489071,20.67804041294849,2008,2012.0,2009.0,2009.0,2010.0,2009,2009,2010,-0.3841490680577806,1.0,1.0,2.0,18.24183864859224,18.410494018840147,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.1686553702479081,1.0,1.0,2.0,5.225702219083347,5.29463759390459,2008,2009.0,2009.0,2009.0,2010.0,2009,2009,2010,-0.06893537482124312,1.0,1.0,2.0,7.961942350020891,10.968004838298723,2007,2016.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-3.00606248827783,1.0,1.0,10.0,1.419585601890406,1.875531123899829,2008,2014.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-0.4559455220094231,1.0,1.0,9.0,0.9680337276617166,1.11658709960371,2008,2016.0,2009.0,2009.0,2011.0,2009,2009,2011,-0.14855337194199336,1.0,1.0,3.0,1.472016718993557,2.436201764356262,2008,2012.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-0.964185045362705,1.0,1.0,9.0,101.0,NO,NO,LAC,Latin America & the Caribbean,NO,Uruguay,High,2008,24.302534,9.2778168,20.67804041294849,18.24183864859224,5.29463759390459,10.71239817464721,1.8755311238998291,1.11658709960371,2.436201764356262
195,USA,14594842181900.0,15055395304800.0,2007,2009.0,2008.0,2008.0,2011.0,2008,2008,2011,-460553122900.0,1.0,1.0,4.0,-2.7755296,-0.29162267,2008,2009.0,2010.0,2010.0,2010.0,2010,2010,2010,-2.48390693,2.0,2.0,2.0,-1.7448988999999997,3.2492282,2008,2009.0,2013.0,2013.0,2013.0,2013,2013,2013,-4.994127099999999,5.0,5.0,5.0,,22.88156783813845,2008,,,,,Trend,Trend,Trend,,,,,23.88911497252738,27.16117764609172,2007,2009.0,2008.0,2008.0,2017.0,2008,2008,2017,-3.2720626735643386,1.0,1.0,10.0,16.721400892661258,20.48156758843832,2007,2009.0,2008.0,2008.0,2017.0,2008,2008,2017,-3.7601666957770634,1.0,1.0,10.0,9.255927255513038,12.92209968530046,2007,2009.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-3.666172429787421,1.0,1.0,10.0,1.948774061470296,2.045520814146565,2008,2009.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-0.09674675267626932,1.0,1.0,9.0,0.8426350352672642,0.9503683949769856,2007,2016.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.10773335970972132,1.0,1.0,2.0,0.1596104348211252,0.1990952042225648,2007,2009.0,2008.0,2008.0,2011.0,2008,2008,2011,-0.039484769401439614,1.0,1.0,4.0,,6.752229380751354,2008,,,,,Trend,Trend,Trend,,,,,100.0,NO,NO,NAM,North America,NO,United States,High,2008,30.339836,10.806989999999999,26.130796046715695,19.37856666596433,11.890850978363778,2.045520814146565,0.9100526547238024,0.1986225627564513,6.752229380751354
196,UZB,,33535061775.193737,2008,,,,,Trend,Trend,Trend,,,,,7.7925233999999985,9.9211559,2007,2014.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-2.128632500000001,1.0,1.0,10.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,22.210736285907878,25.493619309767478,2008,2016.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-3.2828830238596005,1.0,1.0,9.0,18.84862483191318,21.54095589813149,2008,2016.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-2.6923310662183084,1.0,1.0,9.0,5.62868659096049,7.107906121594738,2008,2016.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-1.4792195306342464,1.0,1.0,9.0,5.946197116434409,6.636341719938433,2008,2016.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-0.6901446035040237,1.0,1.0,9.0,2.9750945115731966,3.6081486684973503,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.6330541569241537,1.0,1.0,2.0,0.655119882494854,1.039515791415657,2007,2011.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-0.384395908920803,1.0,1.0,10.0,2.8857739319158733,8.729239907064724,2008,2015.0,2009.0,2011.0,2011.0,2009,2011,2011,-5.843465975148852,1.0,3.0,3.0,101.0,NO,NO,ECA,Eastern Europe & Central Asia,YES,Uzbekistan,Lower-Middle Income,2007,24.149679000000003,7.0432329,25.228657995756787,20.82579418296897,6.237094748493943,5.967459253109678,3.6081486684973503,1.039515791415657,4.4064116482534015
197,VCT,678369231.7922179,719976499.1174643,2008,2011.0,2009.0,2009.0,2016.0,2009,2009,2016,-41607267.32524645,1.0,1.0,8.0,,1.5844697,2008,,,,,Trend,Trend,Trend,,,,,-1.7967787,3.1778953,2007,2011.0,2008.0,2008.0,2016.0,2008,2008,2016,-4.974673999999999,1.0,1.0,9.0,24.612139878333398,25.778709675684556,2009,2016.0,2010.0,2010.0,2011.0,2010,2010,2011,-1.1665697973511584,1.0,1.0,2.0,23.758733127889066,26.067554100106502,2008,2013.0,2009.0,2009.0,2010.0,2009,2009,2010,-2.30882097221744,1.0,1.0,2.0,21.60421386748844,23.852797337593174,2008,2013.0,2009.0,2009.0,2016.0,2009,2009,2016,-2.2485834701047374,1.0,1.0,8.0,5.723720801232666,6.056723819978046,2009,2013.0,2010.0,2010.0,2011.0,2010,2010,2011,-0.3330030187453801,1.0,1.0,2.0,6.71483405238829,8.175867305644303,2008,2013.0,2009.0,2009.0,2016.0,2009,2009,2016,-1.461033253256013,1.0,1.0,8.0,1.278376990241397,,2008,2013.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,4.767838125665602,2008,,,,,Trend,Trend,Trend,,,,,1.84264705882353,2.214756762513312,2008,2015.0,2009.0,2009.0,2010.0,2009,2009,2010,-0.372109703689782,1.0,1.0,2.0,90.0,NO,NO,LAC,Latin America & the Caribbean,YES,St. Vincent and the Grenadines,Upper-Middle Income,2008,20.39473,8.7941132,26.067554100106502,23.852797337593177,5.878153940362087,8.175867305644303,,4.767838125665602,2.214756762513312
198,VEN,393192354510.6531,412338978104.7427,2008,2010.0,2009.0,2009.0,2012.0,2009,2009,2012,-19146623594.0896,1.0,1.0,4.0,-3.8943832,5.277853,2008,2014.0,2011.0,2011.0,2012.0,2011,2011,2012,-9.172236199999999,3.0,3.0,4.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,24.51295139862513,2008,,,,,Trend,Trend,Trend,,,,,10.893080883329153,15.961806701281061,2007,2010.0,2008.0,2008.0,2014.0,2008,2008,2014,-5.0687258179519095,1.0,1.0,7.0,3.622659330176479,7.594985766045549,2007,2010.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-3.9723264358690704,1.0,1.0,10.0,4.633485833699826,5.640080308618012,2007,2008.0,2008.0,2008.0,2009.0,2008,2008,2009,-1.0065944749181863,1.0,1.0,2.0,0.6558474100691867,1.045188268013455,2009,2011.0,2010.0,2010.0,2015.0,2010,2010,2015,-0.3893408579442683,1.0,1.0,6.0,0.8362811075543229,1.531232611930642,2007,2010.0,2008.0,2012.0,2015.0,2008,2012,2015,-0.6949515043763189,1.0,5.0,8.0,8.094689726452536,11.126392338184807,2008,2009.0,2009.0,2011.0,2017.0,2009,2011,Did not Recover,-3.031702611732273,1.0,3.0,9.0,102.0,YES,YES,LAC,Latin America & the Caribbean,NO,"Venezuela, RB",Upper-Middle Income,2008,26.745110999999998,9.5923481,24.51295139862513,13.386559060440321,5.8489477474712,4.633485833699826,0.8476395894886909,1.0724689120623851,11.126392338184809
199,VIR,3158333647.724593,4606031124.734732,2008,2014.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-1447697477.0101385,1.0,1.0,9.0,-15.019258,4.0354586,2007,2012.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,-19.054716600000003,,,10.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,103.0,NO,NO,LAC,Latin America & the Caribbean,NO,Virgin Islands (U.S.),High,2007,22.241259,10.648239,,,,,,,
200,VNM,,103355590690.4156,2008,,,,,Trend,Trend,Trend,,,,,5.2473645,7.1295033,2007,2012.0,2008.0,2008.0,2017.0,2008,2008,Did not Recover,-1.8821388,1.0,1.0,10.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,21.966267475702466,26.051220440613772,2008,2014.0,2009.0,2009.0,2010.0,2009,2009,2010,-4.0849529649113085,1.0,1.0,2.0,17.94465721094083,22.462216199389076,2008,2016.0,2009.0,2009.0,2017.0,2009,2009,Did not Recover,-4.517558988448243,1.0,1.0,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,,,2008,2009.0,,,2017.0,Did not Recover,Did not Recover,Did not Recover,,,,9.0,3.2661419861613465,4.2509869682874415,2007,2012.0,2008.0,2008.0,2009.0,2008,2008,2009,-0.984844982126095,1.0,1.0,2.0,103.0,YES,YES,EAP,East Asia & Pacific,YES,Vietnam,Lower-Middle Income,2007,25.306368,7.0377951,25.82675101487843,21.575764046590983,,,,,4.2509869682874415
