Country_Code,year,Country,Tax_Revenue,Total_Non_Tax_Revenue,Total_Revenue,Direct_taxes,Income_Taxes,PIT,CIT,Indirect_Taxes,Tax_on_Goods_and_Services,Value_Added_Tax,Excise_Taxes,Trade_Taxes,Social_Contributions,Property_Tax,Other_Taxes,Resource_Taxes,Non_Res_Tax_Rev_incl_SC,Non_Res_Tax_Rev_excl_SC,Direct_excl_SC_incl_Res,Direct_excl_SC_excl_Res,Export_Taxes,Import_Taxes,Total_Revenue_excl_SC,Tax_Revenue_incl_SC,Tax_Revenue_real_USD,gr_Tax_Revenue,Tax_Revenue_current_LCU,outlier,Resource_Rich,Oil_Gas_Rich,Region_Code,Region_Desc,Country_Name,Income_Group,Income_Desc,Country_Code2,Small_States,IDA_IBRD,IDA_IBRD_Desc,DSSI
LAO,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NO,NO,EAP,East Asia & Pacific,Lao PDR,Lower_Middle_Income,Low-Middle Income,LA,NO,IDA,IDA,NULL
LAO,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NO,NO,EAP,East Asia & Pacific,Lao PDR,Lower_Middle_Income,Low-Middle Income,LA,NO,IDA,IDA,NULL
LBN,2003,Lebanon,0.158718261,0.049525089,0.21,0.040132164,0.026702499,NULL,NULL,0.121064738,0.097440936,0.045113312,0.039893506,0.016208335,0.002478641,0.010951025,0.007415467,,0.161196902,0.158718261,0.037653523,0.037653523,,0.016208335,,,3865353738,0.115034889,4.8052E+12,0,NO,NO,MENA,Middle East & North Africa,Lebanon,Upper_Middle_Income,Upper-Middle Income,LB,NO,IBRD,IBRD,NULL
LBN,2004,Lebanon,0.16533746,0.051758223,0.22,0.043902653,0.028505484,NULL,NULL,0.124122404,0.099076888,0.053004691,0.03420093,0.016627938,0.002687597,0.012709572,0.008417579,,0.168025057,0.16533746,0.041215056,0.041215056,,0.016627938,,,4295506257,0.111284128,5.27401E+12,0,NO,NO,MENA,Middle East & North Africa,Lebanon,Upper_Middle_Income,Upper-Middle Income,LB,NO,IBRD,IBRD,NULL
LBN,2005,Lebanon,0.151860661,0.057239231,0.21,0.047748048,0.032354561,NULL,NULL,0.106704361,0.084395868,0.048237685,0.024380823,0.014859024,0.002591378,0.01280211,0.007449469,,0.154452038,0.151860661,0.045156671,0.045156671,,0.014859024,,,4051339914,-0.056842274,4.92138E+12,0,NO,NO,MENA,Middle East & North Africa,Lebanon,Upper_Middle_Income,Upper-Middle Income,LB,NO,IBRD,IBRD,NULL
LBN,2006,Lebanon,0.150258201,0.050107177,0.2,0.055185595,0.03516691,NULL,NULL,0.097645575,0.075917991,0.045875638,0.018547659,0.013905994,0.002573241,0.017445444,0.00782159,,0.152831442,0.150258201,0.052612354,0.052612354,,0.013905994,,,4070703180,0.004779472,4.98846E+12,0,NO,NO,MENA,Middle East & North Africa,Lebanon,Upper_Middle_Income,Upper-Middle Income,LB,NO,IBRD,IBRD,NULL
LBN,2007,Lebanon,0.149553958,0.059447295,0.21,0.051269138,0.034974321,NULL,NULL,0.100347335,0.078106345,0.048214378,0.018420274,0.01498783,0.002062621,0.014232195,0.00725316,,0.151616579,0.149553958,0.049206516,0.049206516,,0.01498783,,,4428855689,0.087982958,5.59739E+12,0,NO,NO,MENA,Middle East & North Africa,Lebanon,Upper_Middle_Income,Upper-Middle Income,LB,NO,IBRD,IBRD,NULL
LBN,2008,Lebanon,0.164271557,0.050073702,0.21,0.055503949,0.035653165,NULL,NULL,0.110710041,0.087110099,0.051924029,0.020627794,0.015628402,0.00194241,0.017908375,0.00797154,,0.166213967,0.164271557,0.053561539,0.053561539,,0.015628402,,,5305885021,0.198026171,7.21099E+12,0,NO,NO,MENA,Middle East & North Africa,Lebanon,Upper_Middle_Income,Upper-Middle Income,LB,NO,IBRD,IBRD,NULL
LBN,2009,Lebanon,0.168639478,0.049127011,0.22,0.051430719,0.034479682,NULL,NULL,0.118993944,0.097172647,0.048050448,0.035597853,0.01440257,0.001785185,0.015165852,0.007418727,,0.170424663,0.168639478,0.049645534,0.049645534,,0.01440257,,,6004308651,0.131631882,8.99942E+12,0,NO,NO,MENA,Middle East & North Africa,Lebanon,Upper_Middle_Income,Upper-Middle Income,LB,NO,IBRD,IBRD,NULL
LBN,2010,Lebanon,0.169095584,0.030569879,0.2,0.056209542,0.035505967,NULL,NULL,0.114744311,0.092868682,0.048651784,0.034561486,0.014026537,0.001858269,0.018845306,0.007849091,,0.170953853,0.169095584,0.054351273,0.054351273,,0.014026537,,,6500694912,0.082671676,9.7998E+12,0,NO,NO,MENA,Middle East & North Africa,Lebanon,Upper_Middle_Income,Upper-Middle Income,LB,NO,IBRD,IBRD,NULL
LBN,2011,Lebanon,0.163773497,0.051399526,0.22,0.062691788,0.040254149,NULL,NULL,0.104510896,0.084058619,0.051580154,0.0233496,0.012903076,0.003429187,0.019008452,0.007549202,,0.167202684,0.163773497,0.059262601,0.059262601,,0.012903076,,,6350701635,-0.023073422,9.85755E+12,0,NO,NO,MENA,Middle East & North Africa,Lebanon,Upper_Middle_Income,Upper-Middle Income,LB,NO,IBRD,IBRD,NULL
LBN,2012,Lebanon,0.152074292,0.045137324,0.2,0.058282121,0.037943552,NULL,NULL,0.096145585,0.076929714,0.045803998,0.022000836,0.012007787,0.002353158,0.017985412,0.007208083,,0.15442745,0.152074292,0.055928964,0.055928964,,0.012007787,,,6046854246,-0.047844696,1.00953E+13,0,NO,NO,MENA,Middle East & North Africa,Lebanon,Upper_Middle_Income,Upper-Middle Income,LB,NO,IBRD,IBRD,NULL
LBN,2013,Lebanon,0.139848973,0.042334098,0.18,0.053897783,0.035198132,NULL,NULL,0.087755327,0.069608162,0.042144458,0.018935547,0.011487014,0.001804137,0.016895514,0.00666015,,0.14165311,0.139848973,0.052093646,0.052093646,,0.011487014,,,5772666257,-0.045343906,9.88954E+12,0,NO,NO,MENA,Middle East & North Africa,Lebanon,Upper_Middle_Income,Upper-Middle Income,LB,NO,IBRD,IBRD,NULL
LBN,2014,Lebanon,0.138869913,0.055315393,0.19,0.056693363,0.037947704,NULL,NULL,0.084025758,0.066913888,0.041091723,0.017387969,0.010396523,0.001849208,0.016896451,0.006715347,,0.140719121,0.138869913,0.054844155,0.054844155,,0.010396523,,,5873344207,0.017440459,1.00768E+13,0,NO,NO,MENA,Middle East & North Africa,Lebanon,Upper_Middle_Income,Upper-Middle Income,LB,NO,IBRD,IBRD,NULL
LBN,2015,Lebanon,0.133231552,0.039821501,0.17,0.055278689,0.037955932,NULL,NULL,0.079773618,0.064043511,0.037513669,0.017817431,0.009377468,0.001820755,0.015502002,0.00635264,,0.135052306,0.133231552,0.053457934,0.053457934,,0.009377468,,,5646800234,-0.038571547,1.00302E+13,0,NO,NO,MENA,Middle East & North Africa,Lebanon,Upper_Middle_Income,Upper-Middle Income,LB,NO,IBRD,IBRD,NULL
LBN,2016,Lebanon,0.133808275,0.03978768,0.17,0.05630649,0.038686091,NULL,NULL,0.07941101,0.064342017,0.03803612,0.018148452,0.009062762,0.001909225,0.015711175,0.006006231,,0.1357175,0.133808275,0.054397265,0.054397265,,0.009062762,,,5757986526,0.019690141,1.03289E+13,0,NO,NO,MENA,Middle East & North Africa,Lebanon,Upper_Middle_Income,Upper-Middle Income,LB,NO,IBRD,IBRD,NULL
LBN,2017,Lebanon,0.150738369,0.042509018,0.19,0.071643298,0.051577624,NULL,NULL,0.081812729,0.066265375,0.039923431,0.017534263,0.009111955,0.002717658,0.017348016,0.006435399,,0.153456027,0.150738369,0.06892564,0.06892564,,0.009111955,,,6541696618,0.136108358,1.20756E+13,0,NO,NO,MENA,Middle East & North Africa,Lebanon,Upper_Middle_Income,Upper-Middle Income,LB,NO,IBRD,IBRD,NULL
LBN,2018,Lebanon,0.150759633,0.036159848,0.19,0.06965758,0.053486124,NULL,NULL,0.083737961,0.067724172,0.043076739,0.015634035,0.008856777,0.002635908,0.013535547,0.007157013,,0.153395541,0.150759633,0.067021672,0.067021672,,0.008856777,,,6416582067,-0.019125704,1.24911E+13,0,NO,NO,MENA,Middle East & North Africa,Lebanon,Upper_Middle_Income,Upper-Middle Income,LB,NO,IBRD,IBRD,NULL
LBN,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NO,NO,MENA,Middle East & North Africa,Lebanon,Upper_Middle_Income,Upper-Middle Income,LB,NO,IBRD,IBRD,NULL
LBN,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NO,NO,MENA,Middle East & North Africa,Lebanon,Upper_Middle_Income,Upper-Middle Income,LB,NO,IBRD,IBRD,NULL
LBR,2003,Liberia,0.057352941,0.002139037,0.06,0.00842246,0.00842246,0.005481283,0.002673797,0.048930481,0.029411765,NULL,NULL,0.019518717,NULL,NULL,NULL,,0.057352941,0.057352941,0.00842246,0.00842246,,0.019385027,,,74867729.19,-0.471704665,42900000,0,YES,NO,SSA,Sub-Saharan Africa,Liberia,Low_Income,Low Income,LR,NO,IDA,IDA,NULL
LBR,2004,Liberia,0.071460424,0.004570792,0.08,0.021404682,0.021404682,0.012931996,0.008249721,0.049944259,0.021070234,NULL,NULL,0.028874025,NULL,NULL,NULL,,0.071460424,0.071460424,0.021404682,0.021404682,0.000111483,0.028762542,,,95727324,0.278619307,64100000,0,YES,NO,SSA,Sub-Saharan Africa,Liberia,Low_Income,Low Income,LR,NO,IDA,IDA,NULL
LBR,2005,Liberia,0.085353003,0.003793467,0.09,0.026448894,0.026448894,NULL,NULL,0.058587987,0.021390938,NULL,NULL,0.03719705,NULL,NULL,NULL,,0.085353003,0.085353003,0.026448894,0.026448894,,,,,120376029.6,0.257488715,81000000,0,YES,NO,SSA,Sub-Saharan Africa,Liberia,Low_Income,Low Income,LR,NO,IDA,IDA,NULL
LBR,2006,Liberia,0.125111707,0.00616622,0.13,0.03798034,0.03798034,NULL,NULL,0.086237712,0.023324397,NULL,NULL,0.062466488,NULL,NULL,0.000446828,,0.125111707,0.125111707,0.03798034,0.03798034,,,,,190642372.9,0.583723715,140000000,0,YES,NO,SSA,Sub-Saharan Africa,Liberia,Low_Income,Low Income,LR,NO,IDA,IDA,NULL
LBR,2007,Liberia,0.122942462,0.023306628,0.15,0.038310269,0.038310269,NULL,NULL,0.084632192,0.025418791,NULL,NULL,0.057611071,NULL,NULL,0.001602331,,0.122942462,0.122942462,0.038310269,0.038310269,,,,,205200026.7,0.076361061,168800000,0,YES,NO,SSA,Sub-Saharan Africa,Liberia,Low_Income,Low Income,LR,NO,IDA,IDA,NULL
LBR,2008,Liberia,0.106604867,0.026767092,0.13,0.031575898,0.031575898,NULL,NULL,0.075086906,0.021378911,NULL,NULL,0.051332561,NULL,NULL,0.002375435,,0.106604867,0.106604867,0.031575898,0.031575898,,,,,190645799.8,-0.070927023,184000000,0,YES,NO,SSA,Sub-Saharan Africa,Liberia,Low_Income,Low Income,LR,NO,IDA,IDA,NULL
LBR,2009,Liberia,0.107466063,0.012047511,0.12,0.037217195,0.037217195,NULL,NULL,0.070248869,0.019061086,NULL,NULL,0.049717195,NULL,NULL,0.001470588,,0.107466063,0.107466063,0.037217195,0.037217195,,,,,202372802.5,0.061511991,190000000,0,YES,NO,SSA,Sub-Saharan Africa,Liberia,Low_Income,Low Income,LR,NO,IDA,IDA,NULL
LBR,2010,Liberia,0.104004004,0.033683684,0.14,0.035135135,0.035135135,NULL,NULL,0.068868869,0.01961962,NULL,NULL,0.045895896,NULL,NULL,0.003353353,,0.104004004,0.104004004,0.035135135,0.035135135,,,,,207800000,0.026817821,207800000,0,YES,NO,SSA,Sub-Saharan Africa,Liberia,Low_Income,Low Income,LR,NO,IDA,IDA,NULL
LBR,2011,Liberia,0.112260217,0.027231026,0.14,0.046371977,0.046371977,NULL,NULL,0.065929942,0.020183486,NULL,NULL,0.043953294,NULL,NULL,0.001793161,,0.112260217,0.112260217,0.046371977,0.046371977,,,,,242689895.9,0.167901328,269200000,0,YES,NO,SSA,Sub-Saharan Africa,Liberia,Low_Income,Low Income,LR,NO,IDA,IDA,NULL
LBR,2012,Liberia,0.131201764,0.027159133,0.16,,0.053436237,NULL,NULL,0.077765527,0.019735391,NULL,NULL,0.05475928,NULL,NULL,0.003270856,,0.131201764,0.131201764,,,,,,,306312259.6,0.262154976,357000000,0,YES,NO,SSA,Sub-Saharan Africa,Liberia,Low_Income,Low Income,LR,NO,IDA,IDA,NULL
LBR,2013,Liberia,0.120391517,0.045676998,0.17,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,0.120391517,0.120391517,,,,,,,305538702,-0.002525389,369240783,0,YES,NO,SSA,Sub-Saharan Africa,Liberia,Low_Income,Low Income,LR,NO,IDA,IDA,NULL
LBR,2014,Liberia,0.123047498,0.027414727,0.15,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,0.123047498,0.123047498,,,,,,,314468777.2,0.029227313,386861332.5,0,YES,NO,SSA,Sub-Saharan Africa,Liberia,Low_Income,Low Income,LR,NO,IDA,IDA,NULL
LBR,2015,Liberia,0.116661397,0.024660133,0.14,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,0.116661397,0.116661397,,,,,,,298148013.6,-0.051899472,370633259.6,0,YES,NO,SSA,Sub-Saharan Africa,Liberia,Low_Income,Low Income,LR,NO,IDA,IDA,NULL
LBR,2016,Liberia,0.12236802,0.015563015,0.14,0.035703387,0.035703387,NULL,NULL,0.084223375,0.027769301,NULL,NULL,0.056454074,NULL,NULL,0.002441257,,0.12236802,0.12236802,,,,,,,307729840.2,0.032137818,401101076,0,YES,NO,SSA,Sub-Saharan Africa,Liberia,Low_Income,Low Income,LR,NO,IDA,IDA,NULL
LBR,2017,Liberia,0.117235079,0.024056029,0.14,0.034713764,0.034713764,NULL,NULL,0.079476248,0.023142509,NULL,NULL,0.056333739,NULL,NULL,0.003045067,,0.117235079,0.117235079,,,,,,,302099616.8,-0.018295994,385170577,0,YES,NO,SSA,Sub-Saharan Africa,Liberia,Low_Income,Low Income,LR,NO,IDA,IDA,NULL
LBR,2018,Liberia,0.115763547,0.014470443,0.13,0.035406404,0.035406404,NULL,NULL,0.080665025,0.021243842,NULL,NULL,0.056958128,NULL,NULL,0.002463054,,0.115763547,0.115763547,0.035406404,0.035406404,,,,,301954632.8,-0.000479921,377852216.7,0,YES,NO,SSA,Sub-Saharan Africa,Liberia,Low_Income,Low Income,LR,NO,IDA,IDA,NULL
LBR,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,YES,NO,SSA,Sub-Saharan Africa,Liberia,Low_Income,Low Income,LR,NO,IDA,IDA,NULL
LBR,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,YES,NO,SSA,Sub-Saharan Africa,Liberia,Low_Income,Low Income,LR,NO,IDA,IDA,NULL
LBY,2003,Libya,0.021565828,0.460110655,0.48,0.002082218,0.002082218,NULL,NULL,0.01948361,,NULL,NULL,0.011452198,NULL,NULL,0.008031412,,0.021565828,0.021565828,0.002082218,0.002082218,,,,,1138877227,-0.448707639,725043131.7,0,YES,YES,MENA,Middle East & North Africa,Libya,Upper_Middle_Income,Upper-Middle Income,LY,NO,IBRD,IBRD,NULL
LBY,2004,Libya,0.037553125,0.496133213,0.53,0.0071762,0.0071762,NULL,NULL,0.030376925,,NULL,NULL,0.013980817,NULL,NULL,0.016372884,,0.037553125,0.037553125,0.0071762,0.0071762,,,,,2071636975,0.819016945,1617000000,0,YES,YES,MENA,Middle East & North Africa,Libya,Upper_Middle_Income,Upper-Middle Income,LY,NO,IBRD,IBRD,NULL
LBY,2005,Libya,0.024639928,0.579474262,0.6,0.006410256,0.006410256,NULL,NULL,0.018229671,,NULL,NULL,0.008347865,NULL,NULL,0.009865659,,0.024639928,0.024639928,0.006410256,0.006410256,,,,,1520629704,-0.26597675,1526000000,0,YES,YES,MENA,Middle East & North Africa,Libya,Upper_Middle_Income,Upper-Middle Income,LY,NO,IBRD,IBRD,NULL
LBY,2006,Libya,0.024737527,0.600653758,0.63,0.009570902,0.009570902,NULL,NULL,0.015166625,,NULL,NULL,0.007299371,NULL,NULL,0.007881105,,0.024737527,0.024737527,0.009570902,0.009570902,,,,,1625893774,0.069224,1786000000,0,YES,YES,MENA,Middle East & North Africa,Libya,Upper_Middle_Income,Upper-Middle Income,LY,NO,IBRD,IBRD,NULL
LBY,2007,Libya,0.029690543,0.594643737,0.62,0.01614152,0.01614152,NULL,NULL,0.013549023,,NULL,NULL,0.006193839,NULL,NULL,0.007355184,,0.029690543,0.029690543,0.01614152,0.01614152,,,,,2075395984,0.276464685,2531000000,0,YES,YES,MENA,Middle East & North Africa,Libya,Upper_Middle_Income,Upper-Middle Income,LY,NO,IBRD,IBRD,NULL
LBY,2008,Libya,0.039083513,0.767801206,0.81,0.03088162,0.03088162,NULL,NULL,0.008201893,,NULL,NULL,0.005523272,NULL,NULL,0.002667552,,0.039083513,0.039083513,0.03088162,0.03088162,,,,,2804844627,0.351474441,4167279595,0,YES,YES,MENA,Middle East & North Africa,Libya,Upper_Middle_Income,Upper-Middle Income,LY,NO,IBRD,IBRD,NULL
LBY,2009,Libya,0.068300648,0.747915653,0.82,0.048674025,0.048674025,NULL,NULL,0.019626623,,NULL,NULL,0.015701298,NULL,NULL,0.003925325,,0.068300648,0.068300648,0.048674025,0.048674025,,,,,4862894740,0.733748349,5396161033,0,YES,YES,MENA,Middle East & North Africa,Libya,Upper_Middle_Income,Upper-Middle Income,LY,NO,IBRD,IBRD,NULL
LBY,2010,Libya,0.041682403,0.662226037,0.7,0.025728183,0.025728183,NULL,NULL,0.01595422,,NULL,NULL,0.01595422,NULL,NULL,NULL,,0.041682403,0.041682403,0.025728183,0.025728183,,,,,3116736896,-0.359077861,3948282300,0,YES,YES,MENA,Middle East & North Africa,Libya,Upper_Middle_Income,Upper-Middle Income,LY,NO,IBRD,IBRD,NULL
LBY,2011,Libya,0.017844834,0.525337622,0.54,0.011768911,0.011768911,NULL,NULL,0.006075924,,NULL,NULL,0.006075924,NULL,NULL,NULL,,0.017844834,0.017844834,0.011768911,0.011768911,,,,,506028485.9,-0.837641577,758030711.5,0,YES,YES,MENA,Middle East & North Africa,Libya,Upper_Middle_Income,Upper-Middle Income,LY,NO,IBRD,IBRD,NULL
LBY,2012,Libya,0.011925229,0.730559393,0.74,0.004968845,0.004968845,NULL,NULL,0.006956383,,NULL,NULL,0.006956383,NULL,NULL,NULL,,0.011925229,0.011925229,0.004968845,0.004968845,,,,,754580768.1,0.491182392,1231876137,0,YES,YES,MENA,Middle East & North Africa,Libya,Upper_Middle_Income,Upper-Middle Income,LY,NO,IBRD,IBRD,NULL
LBY,2013,Libya,NULL,,NULL,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,NULL,,0,YES,YES,MENA,Middle East & North Africa,Libya,Upper_Middle_Income,Upper-Middle Income,LY,NO,IBRD,IBRD,NULL
LBY,2014,Libya,NULL,,NULL,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,NULL,,0,YES,YES,MENA,Middle East & North Africa,Libya,Upper_Middle_Income,Upper-Middle Income,LY,NO,IBRD,IBRD,NULL
LBY,2015,Libya,NULL,,NULL,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,NULL,,0,YES,YES,MENA,Middle East & North Africa,Libya,Upper_Middle_Income,Upper-Middle Income,LY,NO,IBRD,IBRD,NULL
LBY,2016,Libya,NULL,,NULL,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,NULL,,0,YES,YES,MENA,Middle East & North Africa,Libya,Upper_Middle_Income,Upper-Middle Income,LY,NO,IBRD,IBRD,NULL
LBY,2017,Libya,NULL,,NULL,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,NULL,,0,YES,YES,MENA,Middle East & North Africa,Libya,Upper_Middle_Income,Upper-Middle Income,LY,NO,IBRD,IBRD,NULL
LBY,2018,Libya,NULL,,NULL,,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,NULL,,0,YES,YES,MENA,Middle East & North Africa,Libya,Upper_Middle_Income,Upper-Middle Income,LY,NO,IBRD,IBRD,NULL
LBY,2019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,YES,YES,MENA,Middle East & North Africa,Libya,Upper_Middle_Income,Upper-Middle Income,LY,NO,IBRD,IBRD,NULL
LBY,2020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,YES,YES,MENA,Middle East & North Africa,Libya,Upper_Middle_Income,Upper-Middle Income,LY,NO,IBRD,IBRD,NULL
LCA,2003,Saint Lucia,0.179252091,,0.18,0.043794982,0.042143066,0.016826493,0.017210659,0.13545711,0.023318907,NULL,NULL,0.112138203,NULL,0.001651916,NULL,,0.179252091,0.179252091,0.043794982,0.043794982,,0.041105816,,,222948767,-0.01151999,477886074.7,0,NO,NO,LAC,Latin America & the Caribbean,St. Lucia,Upper_Middle_Income,Upper-Middle Income,LC,YES,IDA,IDA,1
LCA,2004,Saint Lucia,0.191240234,,0.19,0.043133954,0.041391527,0.016748633,0.015717401,0.14810628,0.033177229,NULL,NULL,0.114929051,NULL,0.001742427,NULL,,0.191240234,0.191240234,0.043133954,0.043133954,,0.041533766,,,255145492.2,0.144413112,550771872.6,0,NO,NO,LAC,Latin America & the Caribbean,St. Lucia,Upper_Middle_Income,Upper-Middle Income,LC,YES,IDA,IDA,1
LCA,2005,Saint Lucia,0.192677488,,0.19,0.047968945,0.046632762,0.01773782,0.020176353,0.144708544,0.029897079,NULL,NULL,0.114811465,NULL,0.001336182,NULL,,0.192677488,0.192677488,0.047968945,0.047968945,,0.045363389,,,256008281.6,0.003381559,590749179.6,0,NO,NO,LAC,Latin America & the Caribbean,St. Lucia,Upper_Middle_Income,Upper-Middle Income,LC,YES,IDA,IDA,1
LCA,2006,Saint Lucia,0.193996045,,0.19,0.04584871,0.044441206,0.019615222,0.017998089,0.148147335,0.031623931,NULL,NULL,0.116523404,NULL,0.001407504,NULL,,0.193996045,0.193996045,0.04584871,0.04584871,,0.047855153,,,273729141.4,0.069219869,664332045.1,0,NO,NO,LAC,Latin America & the Caribbean,St. Lucia,Upper_Middle_Income,Upper-Middle Income,LC,YES,IDA,IDA,1
LCA,2007,Saint Lucia,0.186823799,,0.19,0.048206596,0.046905151,0.017556231,0.019335759,0.138617203,0.031792449,NULL,NULL,0.106824754,NULL,0.001301445,NULL,,0.186823799,0.186823799,0.048206596,0.048206596,,0.045709946,,,268068336.3,-0.020680316,673955609.4,0,NO,NO,LAC,Latin America & the Caribbean,St. Lucia,Upper_Middle_Income,Upper-Middle Income,LC,YES,IDA,IDA,1
LCA,2008,Saint Lucia,0.206471023,,0.21,0.06026036,0.05965247,0.020166077,0.02957515,0.146210663,0.034940437,NULL,NULL,0.111270226,NULL,0.00060789,NULL,,0.206471023,0.206471023,0.06026036,0.06026036,,0.046358189,,,310922439.3,0.159862607,801494496.9,0,NO,NO,LAC,Latin America & the Caribbean,St. Lucia,Upper_Middle_Income,Upper-Middle Income,LC,YES,IDA,IDA,1
LCA,2009,Saint Lucia,0.205010844,,0.21,0.061306434,0.060189354,0.020612792,0.029097284,0.143704409,0.028565341,NULL,NULL,0.115139069,NULL,0.00111708,NULL,,0.205010844,0.205010844,0.061306434,0.061306434,,0.041198988,,,299990091.3,-0.035161013,775775649.7,0,NO,NO,LAC,Latin America & the Caribbean,St. Lucia,Upper_Middle_Income,Upper-Middle Income,LC,YES,IDA,IDA,1
LCA,2010,Saint Lucia,0.18864833,,0.19,0.055041668,0.054239736,0.019416465,0.021822259,0.133606662,0.030400497,NULL,NULL,0.103206165,NULL,0.000801932,NULL,,0.18864833,0.18864833,0.055041668,0.055041668,,0.039148842,,,280474420.8,-0.065054383,757280936.2,0,NO,NO,LAC,Latin America & the Caribbean,St. Lucia,Upper_Middle_Income,Upper-Middle Income,LC,YES,IDA,IDA,1
LCA,2011,Saint Lucia,0.191784517,,0.19,0.058526453,0.057587024,0.021043219,0.02379105,0.133258064,0.02952157,NULL,NULL,0.103736494,NULL,0.000939429,NULL,,0.191784517,0.191784517,0.058526453,0.058526453,,0.04102958,,,300772415.6,0.072370217,816593290.9,0,NO,NO,LAC,Latin America & the Caribbean,St. Lucia,Upper_Middle_Income,Upper-Middle Income,LC,YES,IDA,IDA,1
LCA,2012,Saint Lucia,0.190615849,,0.19,0.054263421,0.053181445,0.0218512,0.01893457,0.136352428,0.042949721,0.013289481,NULL,0.093402707,NULL,0.001081975,NULL,,0.190615849,0.190615849,0.054263421,0.054263421,,0.040127176,,,298342177.1,-0.008079991,826109321,0,NO,NO,LAC,Latin America & the Caribbean,St. Lucia,Upper_Middle_Income,Upper-Middle Income,LC,YES,IDA,IDA,1
LCA,2013,Saint Lucia,0.18592242,0.011680791,0.2,0.052825242,0.050929109,0.021454216,0.014172797,0.133097178,0.082855862,0.068769354,0.000209725,0.050241316,NULL,0.001896133,NULL,,,,0.052825242,,,0.021445636,,,281758942.1,-0.055584615,835722243.5,0,NO,NO,LAC,Latin America & the Caribbean,St. Lucia,Upper_Middle_Income,Upper-Middle Income,LC,YES,IDA,IDA,1
LCA,2014,Saint Lucia,0.185953807,0.009971906,0.2,0.049315844,0.047555916,0.021855976,0.013670539,0.136637963,0.083295482,0.070576157,1.00E-05,0.053342482,NULL,0.001759928,NULL,,,,0.049315844,,,0.022070746,,,286762544,0.017758449,881207795,0,NO,NO,LAC,Latin America & the Caribbean,St. Lucia,Upper_Middle_Income,Upper-Middle Income,LC,YES,IDA,IDA,1
LCA,2015,Saint Lucia,0.186803338,0.009929168,0.2,0.04900162,0.047077141,0.020932036,0.014138072,0.137801718,0.084486892,0.070766029,9.43E-06,0.053314826,NULL,0.001924479,NULL,,,,0.04900162,,,0.000818057,,,284153435.7,-0.009098497,911939467.8,0,NO,NO,LAC,Latin America & the Caribbean,St. Lucia,Upper_Middle_Income,Upper-Middle Income,LC,YES,IDA,IDA,1
